id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
NE;NORDESTE;2026-01-09 11:00:00;2413.73999999;1976.91899999;7493.47899999;10715.973;13799.319;8800.792
N;NORTE;2026-01-09 11:00:00;4177.275;1330.70599999;288.31599999;2215.04099999;8210.767;-199.42899999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 11:00:00;36381.827;8540.891;9247.388;38726.599;92896.71;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 11:00:00;22556.881;4676.846;140.812;20205.96899999;52814.123;-5233.615
S;SUL;2026-01-09 11:00:00;7233.93099999;556.41999999;1324.781;5589.616;18072.496;-3367.748
NE;NORDESTE;2026-01-09 12:00:00;2407.55699999;1973.56;6848.172;11856.68599999;13616.93499999;9469.04
N;NORTE;2026-01-09 12:00:00;4272.61799999;1339.23199999;320.069;2214.132;8178.509;-32.458
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 12:00:00;35556.01;8526.905;8718.384;39610.276;92411.58;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 12:00:00;22276.201;4660.788;142.15199999;20148.049;53292.465;-6065.27499999
S;SUL;2026-01-09 12:00:00;6599.63399999;553.325;1407.991;5391.40899999;17323.66599999;-3371.307
NE;NORDESTE;2026-01-09 13:00:00;2416.55199999;1939.053;6295.775;12244.68799999;14032.19299999;8863.875
N;NORTE;2026-01-09 13:00:00;5142.36999999;1333.765;314.019;2071.145;8456.17;405.12899999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 13:00:00;40384.486;8423.801;8197.979;37738.664;94744.93;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 13:00:00;24539.33199999;4604.048;142.262;18849.275;54362.402;-6227.485
S;SUL;2026-01-09 13:00:00;8286.232;546.93499999;1445.923;4573.556;17894.165;-3041.519
NE;NORDESTE;2026-01-09 14:00:00;2419.93599999;1962.12599999;6307.77399999;11261.265;14167.039;7784.062
N;NORTE;2026-01-09 14:00:00;7146.294;1386.475;267.135;1783.894;8613.923;1969.875
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 14:00:00;45570.753;8490.528;8289.297;33246.028;95596.61;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 14:00:00;27100.014;4609.161;140.912;16546.09599999;54508.588;-6112.405
S;SUL;2026-01-09 14:00:00;8904.509;532.766;1573.476;3654.773;18307.056;-3641.532
NE;NORDESTE;2026-01-09 15:00:00;2509.675;1990.496;9535.445;9271.51099999;14441.36;8865.767
N;NORTE;2026-01-09 15:00:00;8477.65599999;1414.873;263.55399999;1351.794;8624.95899999;2882.91799999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 15:00:00;48569.258;8560.327;11548.587;26977.844;95656.02;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 15:00:00;27742.035;4619.48599999;137.654;13623.20899999;54184.335;-8061.95099999
S;SUL;2026-01-09 15:00:00;9839.892;535.472;1611.934;2731.33;18405.362;-3686.734
NE;NORDESTE;2026-01-09 16:00:00;3412.24;2044.31599999;12332.091;6079.266;14572.939;9294.974
N;NORTE;2026-01-09 16:00:00;9344.798;1412.60899999;288.748;825.882;8400.249;3471.78799999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 16:00:00;53617.651;8602.416;14294.046;18387.393;94901.51;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 16:00:00;29764.843;4605.887;93.988;9555.665;53499.297;-9478.91399999
S;SUL;2026-01-09 16:00:00;11095.77;539.604;1579.219;1926.58;18429.021;-3287.848
NE;NORDESTE;2026-01-09 17:00:00;4815.543;2068.747;14255.76;1512.704;14707.425;7945.329
N;NORTE;2026-01-09 17:00:00;10425.03099999;1418.014;241.222;332.923;8260.52499999;4156.665
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 17:00:00;59988.678;8636.661;16206.063;8573.464;93404.87;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 17:00:00;32543.16299999;4617.86699999;87.544;5645.653;52513.85899999;-9619.63199999
S;SUL;2026-01-09 17:00:00;12204.941;532.033;1621.537;1082.184;17923.057;-2482.362
NE;NORDESTE;2026-01-09 18:00:00;6294.083;2071.524;15457.679;55.24099999;15664.519;8214.008
N;NORTE;2026-01-09 18:00:00;11681.502;1435.962;256.122;47.78299999;8185.30499999;5236.064
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 18:00:00;66274.874;8685.062;17465.003;1233.098;93658.04;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 18:00:00;35453.888;4635.704;128.545;820.71199999;52620.18;-11581.331
S;SUL;2026-01-09 18:00:00;12845.40099999;541.87199999;1622.657;309.36199999;17188.03299999;-1868.741
NE;NORDESTE;2026-01-09 19:00:00;6046.324;2068.869;15395.671;6.604;15294.65;8222.81799999
N;NORTE;2026-01-09 19:00:00;11988.335;1473.17099999;263.64999999;2.79999999;8508.285;5219.67099999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 19:00:00;70625.255;8736.445;17574.701;35.558;96971.96;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 19:00:00;38375.02499999;4650.56499999;192.182;21.44699999;55297.14599999;-12057.927
S;SUL;2026-01-09 19:00:00;14215.57099999;543.84;1723.198;4.707;17871.87799999;-1384.562
NE;NORDESTE;2026-01-09 20:00:00;6019.111;2067.96899999;15882.379;0.0;15209.17;8760.289
N;NORTE;2026-01-09 20:00:00;11490.587;1500.007;250.589;0.0;8671.662;4569.521
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 20:00:00;70323.047;8785.243;17933.305;1.0;97042.6;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 20:00:00;38355.532;4674.555;207.889;0.0;55232.069;-11994.093
S;SUL;2026-01-09 20:00:00;14457.81699999;542.712;1592.448;1.0;17929.69399999;-1335.717
NE;NORDESTE;2026-01-09 21:00:00;6049.529;2057.07599999;16433.84999999;0.0;15717.29399999;8823.161
N;NORTE;2026-01-09 21:00:00;11156.826;1498.055;280.151;0.0;8764.036;4170.996
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 21:00:00;69279.766;8798.671;18406.009;1.0;96485.45;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 21:00:00;37600.70699999;4720.487;229.619;0.0;54500.04699999;-11949.23399999
S;SUL;2026-01-09 21:00:00;14472.704;523.053;1462.389;1.0;17504.069;-1044.923
NE;NORDESTE;2026-01-09 22:00:00;5756.115;2067.166;17404.049;0.0;15915.443;9311.887
N;NORTE;2026-01-09 22:00:00;10382.044;1511.58899999;303.648;0.0;8885.093;3312.188
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 22:00:00;66571.398;8787.116;19232.187;1.0;94591.7;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 22:00:00;35949.671;4668.19699999;239.9;0.0;52908.157;-12050.389
S;SUL;2026-01-09 22:00:00;14483.568;540.164;1284.59;1.0;16883.008;-573.686
NE;NORDESTE;2026-01-09 23:00:00;5204.997;2065.98299999;17676.56299999;0.0;15616.15799999;9331.385
N;NORTE;2026-01-09 23:00:00;9450.43999999;1520.10799999;289.875;0.0;8855.80899999;2404.614
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-09 23:00:00;62720.744;8857.806;19462.675;1.0;91042.23;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-09 23:00:00;33898.433;4712.74299999;238.811;0.0;50724.281;-11874.294
S;SUL;2026-01-09 23:00:00;14166.874;558.972;1257.426;1.0;15845.977;138.29499999
NE;NORDESTE;2026-01-10 00:00:00;4888.2;2063.72299999;18898.716;0.0;15498.684;10351.955
N;NORTE;2026-01-10 00:00:00;8760.20699999;1707.383;275.043;0.0;8905.32599999;1837.30699999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 00:00:00;57830.536;8782.503;20460.685;1.0;87074.72;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 00:00:00;31012.01;4436.763;251.442;0.0;48080.861;-12380.646
S;SUL;2026-01-10 00:00:00;13170.11899999;574.634;1035.484;1.0;14589.85299999;191.384
NE;NORDESTE;2026-01-10 01:00:00;4749.02799999;2101.408;18875.647;0.0;15023.94899999;10702.134
N;NORTE;2026-01-10 01:00:00;7957.315;1743.42399999;240.419;0.0;8624.631;1316.527
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 01:00:00;54016.425;8851.095;20300.106;1.0;83168.63;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 01:00:00;29522.35699999;4435.48199999;254.372;0.0;45831.60799999;-11619.397
S;SUL;2026-01-10 01:00:00;11787.725;570.78099999;929.668;1.0;13688.438;-399.264
NE;NORDESTE;2026-01-10 02:00:00;4756.882;2081.153;18407.70799999;0.0;14720.914;10524.829
N;NORTE;2026-01-10 02:00:00;7963.084;1742.418;243.112;0.0;8405.96899999;1542.645
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 02:00:00;51543.867;8862.231;19909.971;1.0;80317.07;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 02:00:00;29307.52399999;4467.47999999;240.643;0.0;44148.17999999;-10132.533
S;SUL;2026-01-10 02:00:00;9516.37699999;571.18;1018.508;1.0;13042.006;-1934.941
NE;NORDESTE;2026-01-10 03:00:00;4728.35099999;2091.43499999;18559.093;0.0;14482.351;10896.52799999
N;NORTE;2026-01-10 03:00:00;7420.25499999;1753.63;244.267;0.0;8231.16099999;1186.991
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 03:00:00;49340.765;8928.855;20081.906;1.0;78352.53;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 03:00:00;29050.85199999;4504.014;227.304;0.0;42976.87199999;-9194.702
S;SUL;2026-01-10 03:00:00;8141.307;579.776;1051.242;1.0;12662.142;-2888.817
NE;NORDESTE;2026-01-10 04:00:00;4319.15399999;2113.08299999;18244.247;12.24699999;14152.61899999;10536.112
N;NORTE;2026-01-10 04:00:00;7150.749;1761.40899999;237.801;0.0;8123.68299999;1026.27599999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 04:00:00;48355.221;8964.235;19688.007;27.142;77034.61;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 04:00:00;28232.742;4506.115;245.342;13.895;42305.96699999;-9307.873
S;SUL;2026-01-10 04:00:00;8652.57599999;583.62799999;960.617;1.0;12452.336;-2254.515
NE;NORDESTE;2026-01-10 05:00:00;4266.99299999;2129.172;17586.795;357.679;13468.876;10871.76299999
N;NORTE;2026-01-10 05:00:00;5864.514;1755.359;258.943;12.324;8034.55399999;-143.41399999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 05:00:00;46559.28;8950.073;19127.724;838.811;75475.89;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 05:00:00;27448.589;4496.947;247.64;418.64;41682.055;-9070.239
S;SUL;2026-01-10 05:00:00;8979.18399999;568.595;1034.346;50.168;12290.40299999;-1658.11
NE;NORDESTE;2026-01-10 06:00:00;3581.07199999;2084.419;14909.38299999;2879.062;12846.87599999;10607.06
N;NORTE;2026-01-10 06:00:00;4436.108;1755.388;119.156;186.331;7682.199;-1185.21599999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 06:00:00;40945.559;8809.774;16357.394;8722.298;74835.03;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 06:00:00;25237.644;4408.641;242.58;5089.58199999;42025.657;-7047.20999999
S;SUL;2026-01-10 06:00:00;7690.73499999;561.326;1086.275;567.323;12280.29299999;-2374.634
NE;NORDESTE;2026-01-10 07:00:00;3132.034;2042.815;12677.17699999;4596.33199999;12456.59899999;9991.759
N;NORTE;2026-01-10 07:00:00;4370.338;1713.383;151.285;654.538;7491.549;-602.005
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 07:00:00;34241.062;8655.802;14096.233;18976.45;75969.55;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 07:00:00;21625.251;4361.337;236.072;12134.305;42926.516;-4569.551
S;SUL;2026-01-10 07:00:00;5113.439;538.267;1031.699;1591.275;13094.883;-4820.203
NE;NORDESTE;2026-01-10 08:00:00;2577.144;1997.375;11237.348;5513.337;12495.832;8829.37199999
N;NORTE;2026-01-10 08:00:00;3904.903;1405.90699999;279.509;1215.08099999;7698.071;-892.67099999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 08:00:00;31037.903;8212.465;12603.375;26345.402;78199.15;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 08:00:00;19440.586;4275.756;231.29;16909.87;44262.174;-3404.67199999
S;SUL;2026-01-10 08:00:00;5115.26999999;533.427;855.228;2707.114;13743.068;-4532.029
NE;NORDESTE;2026-01-10 09:00:00;2502.474;1985.375;9993.579;6405.286;12467.536;8419.178
N;NORTE;2026-01-10 09:00:00;3695.37499999;1364.817;396.512;1696.124;7942.015;-789.18699999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 09:00:00;30089.31;7987.987;11540.588;30113.358;79731.24;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 09:00:00;19154.184;4105.546;221.216;18448.076;45385.347;-3456.325
S;SUL;2026-01-10 09:00:00;4737.277;532.249;929.281;3563.872;13936.345;-4173.666
NE;NORDESTE;2026-01-10 10:00:00;2515.105;2007.491;8433.409;7699.74499999;12517.612;8138.138
N;NORTE;2026-01-10 10:00:00;4047.524;1359.075;376.068;2035.98;7961.804;-143.157
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 10:00:00;29483.014;7757.387;10024.002;33936.97;81201.37;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 10:00:00;18363.36899999;3862.236;221.152;20287.55899999;46448.82599999;-3714.51
S;SUL;2026-01-10 10:00:00;4557.01599999;528.585;993.373;3913.68599999;14273.131;-4280.47099999
NE;NORDESTE;2026-01-10 11:00:00;2757.495;2013.734;8166.795;8544.175;12450.845;9031.35399999
N;NORTE;2026-01-10 11:00:00;4817.396;1347.04499999;9.702;2205.80899999;8028.98199999;350.97
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 11:00:00;30769.239;7750.283;9434.747;34544.307;82498.58;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 11:00:00;18461.31599999;3866.95999999;215.972;19917.37699999;47621.54199999;-5159.917
S;SUL;2026-01-10 11:00:00;4733.032;522.544;1042.278;3876.946;14397.20699999;-4222.407
NE;NORDESTE;2026-01-10 12:00:00;2702.969;1998.245;7521.381;9744.43799999;12396.82899999;9570.204
N;NORTE;2026-01-10 12:00:00;4806.59299999;1336.202;0.46;2146.851;8089.994;200.11199999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 12:00:00;30864.858;7736.145;8720.67;35265.081;82586.75;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 12:00:00;18664.68299999;3855.77;193.676;19565.68399999;48203.06099999;-5923.248
S;SUL;2026-01-10 12:00:00;4690.61299999;545.928;1005.153;3808.108;13896.87;-3847.068
NE;NORDESTE;2026-01-10 13:00:00;2603.522;1997.831;6966.843;10096.407;12079.63;9584.973
N;NORTE;2026-01-10 13:00:00;4875.342;1336.463;0.46;1980.84299999;8251.806;-58.69799999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 13:00:00;31725.396;7764.865;8283.189;33876.408;81649.86;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 13:00:00;19700.371;3854.095;172.994;18235.257;47676.149;-5713.432
S;SUL;2026-01-10 13:00:00;4546.161;576.476;1142.892;3563.901;13642.273;-3812.843
NE;NORDESTE;2026-01-10 14:00:00;2595.847;2003.479;6620.01899999;10219.075;11832.065;9606.355
N;NORTE;2026-01-10 14:00:00;4967.426;1423.205;0.349;1676.965;8289.227;-221.28199999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 14:00:00;33822.025;7883.48;7977.014;31100.356;80782.88;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 14:00:00;21719.417;3873.702;129.583;16258.02999999;46982.76;-5002.028
S;SUL;2026-01-10 14:00:00;4539.33499999;583.094;1227.063;2946.286;13678.82299999;-4383.045
NE;NORDESTE;2026-01-10 15:00:00;2805.242;2051.743;8213.91999999;8615.20499999;12027.65899999;9658.451
N;NORTE;2026-01-10 15:00:00;5000.98199999;1666.77;111.194;1240.829;8312.044;-292.269
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 15:00:00;37062.594;8290.319;9598.708;26038.197;80989.82;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 15:00:00;24448.792;4004.866;136.214;14119.125;46971.098;-4262.101
S;SUL;2026-01-10 15:00:00;4807.578;566.94;1137.38;2063.038;13679.017;-5104.081
NE;NORDESTE;2026-01-10 16:00:00;3667.645;2074.237;9748.66299999;5732.368;12463.24399999;8759.669
N;NORTE;2026-01-10 16:00:00;5772.27599999;1705.553;262.803;772.739;8290.31399999;223.05699999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 16:00:00;43011.716;8381.116;11317.197;19306.871;82016.9;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 16:00:00;27115.67599999;4038.326;158.548;11495.51;47582.179;-4774.11899999
S;SUL;2026-01-10 16:00:00;6456.119;563.0;1147.183;1306.254;13681.163;-4208.607
NE;NORDESTE;2026-01-10 17:00:00;5195.05399999;2072.018;13124.41899999;1537.754;13719.81399999;8209.431
N;NORTE;2026-01-10 17:00:00;8343.633;1747.918;329.153;291.526;8110.588;2601.642
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 17:00:00;52400.531;8409.197;14627.861;9034.254;84471.84;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 17:00:00;29711.48099999;4025.722;130.466;6488.411;48689.59499999;-8333.515
S;SUL;2026-01-10 17:00:00;9150.36299999;563.539;1043.82299999;716.563;13951.84599999;-2477.558
NE;NORDESTE;2026-01-10 18:00:00;6112.839;2089.346;15357.105;45.401;15299.419;8305.27199999
N;NORTE;2026-01-10 18:00:00;10536.691;1755.465;349.558;41.521;8271.076;4412.15899999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 18:00:00;61865.424;8440.199;16769.124;1152.057;88226.8;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 18:00:00;33780.702;4023.556;111.465;874.974;50406.932;-11616.235
S;SUL;2026-01-10 18:00:00;11435.192;571.832;950.996;190.161;14249.37699999;-1101.19599999
NE;NORDESTE;2026-01-10 19:00:00;6058.468;2095.18199999;15576.04599999;7.988;15600.33999999;8137.34399999
N;NORTE;2026-01-10 19:00:00;10672.639;1758.743;364.449;3.042;8603.643;4195.22999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 19:00:00;66647.262;8503.37;17124.471;32.334;92307.44;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 19:00:00;35910.774;4070.827;212.473;17.933;53175.315;-12963.308
S;SUL;2026-01-10 19:00:00;14005.381;578.618;971.503;3.371;14928.139;630.734
NE;NORDESTE;2026-01-10 20:00:00;5741.059;2063.388;16990.844;0.0;15475.721;9319.57
N;NORTE;2026-01-10 20:00:00;10180.245;1736.716;376.264;0.0;8671.816;3621.40899999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 20:00:00;65062.476;8456.224;18445.388;1.0;91965.09;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 20:00:00;35815.204;4087.253;230.151;0.0;52882.58499999;-12749.977
S;SUL;2026-01-10 20:00:00;13325.968;568.86699999;848.129;1.0;14934.966;-191.002
NE;NORDESTE;2026-01-10 21:00:00;5983.65999999;2057.11899999;16698.263;0.0;15627.0;9112.042
N;NORTE;2026-01-10 21:00:00;10067.94;1740.16399999;384.275;0.0;8735.54999999;3456.829
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 21:00:00;63532.038;8482.28;18239.614;1.0;90254.93;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 21:00:00;35137.487;4102.49;237.436;0.0;51647.582;-12170.169
S;SUL;2026-01-10 21:00:00;12342.951;582.50699999;919.64;1.0;14244.79999999;-398.702
NE;NORDESTE;2026-01-10 22:00:00;6172.015;2076.062;16713.75799999;0.0;15639.041;9322.794
N;NORTE;2026-01-10 22:00:00;9824.52999999;1745.631;389.87;0.0;8817.551;3142.48
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 22:00:00;61306.133;8473.894;18242.679;1.0;88023.71;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 22:00:00;33442.985;4086.79;233.922;0.0;50095.778;-12332.081
S;SUL;2026-01-10 22:00:00;11866.603;565.411;905.129;1.0;13471.336;-133.193
NE;NORDESTE;2026-01-10 23:00:00;5335.19799999;2074.746;17211.562;0.0;15243.722;9377.784
N;NORTE;2026-01-10 23:00:00;9593.225;1730.365;394.698;0.0;8836.274;2882.014
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-10 23:00:00;57676.943;8596.8;18798.813;1.0;85073.56;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-10 23:00:00;30959.46599999;4236.495;247.048;0.0;48300.256;-12857.247
S;SUL;2026-01-10 23:00:00;11789.05399999;555.19399999;945.50499999;1.0;12693.30399999;597.44899999
NE;NORDESTE;2026-01-11 00:00:00;3589.64;2073.854;18976.891;0.0;14737.187;9903.198
N;NORTE;2026-01-11 00:00:00;8926.281;1743.04499999;394.969;0.0;8701.49699999;2362.798
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 00:00:00;52439.869;8247.864;20670.471;1.0;81359.2;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 00:00:00;29240.03999999;3959.12099999;233.9;0.0;46038.90899999;-12605.848
S;SUL;2026-01-11 00:00:00;10683.908;471.844;1064.711;1.0;11881.611;339.85199999
NE;NORDESTE;2026-01-11 01:00:00;3413.869;2104.32699999;19105.52899999;0.0;14296.14999999;10327.575
N;NORTE;2026-01-11 01:00:00;8539.78999999;1743.871;396.366;0.0;8537.28699999;2142.74
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 01:00:00;49234.568;8263.877;20720.318;1.0;78219.76;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 01:00:00;28278.68699999;3939.11799999;243.989;0.0;44146.71999999;-11684.926
S;SUL;2026-01-11 01:00:00;9002.222;476.561;974.434;1.0;11239.60599999;-785.389
NE;NORDESTE;2026-01-11 02:00:00;3382.775;2100.674;18929.58;0.0;13959.501;10453.528
N;NORTE;2026-01-11 02:00:00;8355.056;1743.03599999;396.979;0.0;8384.148;2110.92299999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 02:00:00;46994.534;8230.737;20458.559;1.0;75684.83;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 02:00:00;27475.11599999;3915.113;251.521;0.0;42594.72;-10952.97
S;SUL;2026-01-11 02:00:00;7781.587;471.914;880.479;1.0;10746.46099999;-1611.481
NE;NORDESTE;2026-01-11 03:00:00;3449.035;2078.597;18533.77099999;0.0;13608.67299999;10452.73
N;NORTE;2026-01-11 03:00:00;8013.036;1744.473;399.086;0.0;8245.55599999;1911.039
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 03:00:00;45538.19;8233.163;20031.789;1.0;73804.14;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 03:00:00;27148.074;3939.732;233.623;0.0;41551.209;-10229.78
S;SUL;2026-01-11 03:00:00;6928.04499999;470.361;865.309;1.0;10398.70399999;-2133.989
NE;NORDESTE;2026-01-11 04:00:00;3479.48699999;2085.12399999;18475.985;12.293;13411.828;10641.061
N;NORTE;2026-01-11 04:00:00;6814.655;1748.155;399.391;0.0;8137.73499999;824.466
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 04:00:00;44148.557;8243.908;20062.058;27.294;72481.82;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 04:00:00;27046.074;3941.218;238.557;14.001;40693.975;-9454.125
S;SUL;2026-01-11 04:00:00;6808.34099999;469.411;948.125;1.0;10238.27899999;-2011.402
NE;NORDESTE;2026-01-11 05:00:00;3227.568;1989.336;17493.993;343.195;12816.94;10237.152
N;NORTE;2026-01-11 05:00:00;5344.149;1751.717;378.881;11.551;7958.631;-472.33299999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 05:00:00;42048.737;8091.776;18990.846;813.593;69944.95;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 05:00:00;26498.62399999;3896.531;241.84;419.98899999;39154.42999999;-8097.446
S;SUL;2026-01-11 05:00:00;6978.396;454.192;876.132;38.85799999;10014.951;-1667.373
NE;NORDESTE;2026-01-11 06:00:00;2522.365;2044.637;14741.12199999;2931.151;12272.54899999;9966.726
N;NORTE;2026-01-11 06:00:00;4591.093;1750.806;360.312;167.031;7733.84399999;-864.602
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 06:00:00;36923.006;8044.057;16037.933;7737.886;68742.88;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 06:00:00;24508.86799999;3803.48399999;229.671;4207.14299999;39065.12599999;-6315.95999999
S;SUL;2026-01-11 06:00:00;5300.68;445.13;706.828;432.561;9671.363;-2786.164
NE;NORDESTE;2026-01-11 07:00:00;2394.06599999;2035.192;11936.368;5335.311;11885.266;9815.671
N;NORTE;2026-01-11 07:00:00;4386.616;1545.907;340.875;594.748;7521.009;-652.86299999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 07:00:00;31441.162;7890.282;13085.114;15951.604;68368.16;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 07:00:00;21582.208;3812.105;199.317;8791.26399999;38899.91599999;-4515.022
S;SUL;2026-01-11 07:00:00;3078.272;497.078;608.554;1230.281;10061.971;-4647.786
NE;NORDESTE;2026-01-11 08:00:00;2162.69299999;2038.556;8485.53199999;6601.07499999;11274.696;8013.16
N;NORTE;2026-01-11 08:00:00;4339.45;1350.61199999;372.011;1097.156;7418.548;-259.31899999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 08:00:00;28542.419;7730.412;9599.377;22342.731;68214.94;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 08:00:00;19170.193;3795.612;194.227;12436.75999999;39084.67499999;-3487.883
S;SUL;2026-01-11 08:00:00;2870.08299999;545.632;547.607;2207.73999999;10437.02;-4265.95799999
NE;NORDESTE;2026-01-11 09:00:00;1916.945;2028.945;5172.595;7500.005;10989.203;5629.287
N;NORTE;2026-01-11 09:00:00;4274.26;1360.78699999;379.03;1515.854;7310.152;219.779
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 09:00:00;27064.495;7662.33;6284.177;27472.487;68483.49;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-11 09:00:00;18214.472;3704.887;161.494;15317.93299999;39387.627;-1988.841
S;SUL;2026-01-11 09:00:00;2658.81799999;567.711;571.058;3138.695;10796.507;-3860.225
NE;NORDESTE;2026-01-11 10:00:00;1830.995;2015.831;3334.98499999;8080.54299999;10967.34899999;4295.005
N;NORTE;2026-01-11 10:00:00;4186.845;1367.884;378.055;1829.528;7383.341;378.971
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-11 10:00:00;26445.7;7703.721;4424.863;30844.887;69419.17;0.0
